booking_id,guest_name,email,listing_id,listing_city,checkin_date,checkout_date,nights,price_per_night,total_price,payment_status,review_score,is_cancelled
BKG-009202,adam haley,jkelley@ray.com,1091,new york,2023-05-08,2024-08-21,471,263.88,124287.48,PAID,4.0,False
BKG-004343,  Ashley Bennett  ,sedwards@hotmail.com,1044,San Fran,2024-02-15,2024-09-02,200,335.41,67082.0,PENDING,1.0,False
BKG-007212,RHONDA MENDOZA,mmatthews@gmail.com,1087,LA,2024-11-18,2024-11-20,2,179.62,359.24,PAID,6.0,
BKG-015840,DYLAN FOWLER,fordcharles@navarro-meyer.com,1013,San Fran,2024-03-20,2024-10-23,217,288.37,62576.29,PAID,6.0,
BKG-013359,  Aaron Richards  ,nathanjohnson@gmail.com,1065,NYC,2025-03-22,2025-05-01,40,67.61,2704.4,PENDING,6.0,
BKG-014030,Judith Harris,shannon84@hotmail.com,1076,San Fran,2023-11-11,2024-05-08,179,437.92,78387.68000000001,PENDING,2.0,True
BKG-003394,  Linda Sullivan  ,ztaylor@blair-saunders.info,1067,San Fran,2023-11-12,2024-01-31,80,282.17,22573.600000000002,PAID,2.0,
BKG-013701,JOHN MATTHEWS,ichambers@baker-anderson.com,1095,NYC,2024-11-12,2025-03-30,138,208.72,28803.36,PENDING,6.0,False
BKG-012799,jessica acosta,rwilliams@johnson.com,1013,new york,2025-03-13,2025-03-23,10,492.14,4921.4,PAID,6.0,
BKG-005459,Toni Atkins,henrywilliam@norris-cox.com,1069,San Francisco,2024-01-15,2024-03-28,73,180.63,13185.99,PAID,6.0,
BKG-005485,alexis alvarado,andrewbird@yahoo.com,1033,Los Angeles,2024-12-03,2025-04-01,119,442.49,52656.31,PENDING,6.0,True
BKG-013217,JASMINE ADAMS,paullopez@gmail.com,1089,New York,2023-07-14,2024-02-29,230,144.7,33281.0,PENDING,1.0,False
BKG-004894,  Maureen Johnson  ,ythompson@hotmail.com,1094,San Francisco,2023-04-22,2023-07-11,80,407.9,32632.0,PAID,5.0,True
BKG-013293,Charles Palmer,whitedon@gonzalez.org,1018,New York,2023-11-17,2024-05-29,194,230.77,44769.380000000005,PENDING,6.0,True
BKG-014505,David Henson,matthew48@luna.com,1026,los angeles,2023-07-22,2024-03-06,228,371.06,84601.68000000001,PAID,6.0,False
BKG-016186,jacqueline bryan,jeremy30@barrett.com,1088,NYC,2024-05-01,2025-05-02,366,375.17,137312.22,UNPAID,4.0,False
BKG-008574,Evan Chapman,jeromeevans@yahoo.com,1087,new york,2023-06-16,2023-09-20,96,287.0,27552.0,PAID,2.0,False
BKG-014386,richard johnson,bryancampbell@valdez-gutierrez.com,1061,LA,2025-01-28,2025-03-23,54,493.0,26622.0,UNPAID,6.0,False
BKG-012545,eileen hurley,joannawest@daniels.org,1031,San Francisco,2024-01-06,2025-01-16,376,274.8,103324.8,UNPAID,5.0,True
BKG-011086,MICHAEL WILLIAMS,amber83@yahoo.com,1000,SF,2024-12-27,2025-03-12,75,249.38,18703.5,PAID,3.0,True
BKG-005709,melissa williams,ngreen@hotmail.com,1095,los angeles,2023-04-29,2023-09-22,146,437.36,63854.560000000005,PENDING,4.0,False
BKG-012785,DAVID POWELL,laura77@hotmail.com,1018,new york,2024-01-16,2024-10-03,261,234.18,61120.98,PAID,6.0,False
BKG-016396,mary johnson dds,donaldharrison@yahoo.com,1020,San Francisco,2023-07-09,2024-07-14,371,56.78,21065.38,PAID,6.0,
BKG-019974,HANNAH RAMSEY,peterward@rodgers.com,1056,San Francisco,2023-07-05,2024-12-11,525,274.89,144317.25,PAID,6.0,True
BKG-004322,ABIGAIL MOSS,jmorris@hotmail.com,1039,San Francisco,2024-07-11,2024-12-15,157,128.94,20243.579999999998,PENDING,2.0,False
BKG-019308,beverly rivera,jeremy40@weber.com,1035,New York,2024-01-06,2024-11-03,302,148.76,44925.52,PENDING,6.0,False
BKG-003426,beth barnes,groman@gmail.com,1025,new york,2024-09-10,2024-09-27,17,202.42,3441.14,PAID,4.0,False
BKG-018182,Eric Mullen,hoffmanronald@perez-kelly.com,1086,LA,2024-12-03,2025-01-15,43,86.3,3710.9,PAID,6.0,True
BKG-012060,KIMBERLY WOOD,barbaramartinez@jones-williams.net,1009,nyc,2024-08-29,2025-02-13,168,297.55,49988.4,UNPAID,3.0,True
BKG-003860,  Ashley Brown  ,cynthiaward@hotmail.com,1019,nyc,2024-01-05,2024-11-22,322,105.29,33903.380000000005,PENDING,2.0,
BKG-015107,Christina Parrish,colleenjohnson@gmail.com,1009,SF,2024-01-10,2024-08-01,204,377.74,77058.96,PAID,6.0,
BKG-000414,Rebecca Kelley,bkhan@wright-espinoza.biz,1042,New York,2025-01-24,2025-04-07,73,81.23,5929.79,UNPAID,6.0,True
BKG-003316,Thomas Faulkner,davissarah@gill.com,1093,SF,2025-01-09,2025-02-18,40,141.02,5640.8,PENDING,6.0,True
BKG-001493,Savannah Fernandez,joseph17@hotmail.com,1056,LA,2024-09-03,2025-03-01,179,60.19,10774.01,PAID,6.0,True
BKG-002554,WALTER KENNEDY,rosegina@yahoo.com,1049,San Fran,2025-04-14,2025-05-12,28,230.4,6451.2,PAID,6.0,True
BKG-011458,  Jennifer Trevino MD  ,jamie55@hotmail.com,1100,San Francisco,2024-06-20,2024-10-15,117,431.16,50445.72,PAID,6.0,
BKG-015502,  Nicholas Kramer  ,jamesstevens@yahoo.com,1021,los angeles,2023-06-18,2023-12-25,190,183.84,34929.6,PENDING,5.0,
BKG-001290,  Bethany Davis  ,billkeller@gmail.com,1007,los angeles,2023-04-29,2023-07-24,86,339.86,29227.960000000003,PENDING,5.0,False
BKG-007268,LAUREN TAYLOR,lstrong@camacho.com,1031,nyc,2024-03-10,2025-05-05,421,147.61,62143.810000000005,UNPAID,6.0,False
BKG-008981,Crystal Huang,annapearson@sweeney-fowler.com,1017,New York,2024-08-05,2024-12-15,132,302.09,39875.88,PAID,6.0,False
BKG-007639,brittany mitchell,joannamccoy@yahoo.com,1034,LA,2024-11-05,2025-04-22,168,384.69,64627.92,UNPAID,6.0,
BKG-003125,Theresa Wilson,bclarke@gmail.com,1037,New York,2023-08-29,2024-01-28,152,286.9,43608.799999999996,PAID,6.0,False
BKG-012860,David Wilson,lbell@frederick.net,1042,Los Angeles,2023-11-15,2024-04-14,151,71.32,10769.32,PAID,6.0,True
BKG-008797,ANTHONY HARRIS,calhounhenry@hotmail.com,1081,San Fran,2025-04-16,2025-05-03,17,363.3,6176.1,PENDING,5.0,False
BKG-009392,jim bradley,nathananthony@hotmail.com,1082,Los Angeles,2025-04-18,2025-05-04,16,372.73,5963.68,UNPAID,6.0,False
BKG-016027,james smith,paulahughes@phillips-miller.info,1040,new york,2023-07-19,2024-10-23,462,79.72,36830.64,PENDING,4.0,
BKG-016138,SAMANTHA STEELE,waltonrandy@torres.info,1053,new york,2023-10-06,2024-05-24,231,330.32,76303.92,PENDING,6.0,
BKG-007298,Brandon Harris,kimberlylewis@casey.net,1020,LA,2024-03-09,2024-05-31,83,430.47,35729.01,PENDING,6.0,True
BKG-007554,michael anderson,pcalhoun@yahoo.com,1036,New York,2023-08-24,2023-12-11,109,356.06,38810.54,PAID,1.0,False
BKG-011812,DESIREE SAWYER,taylorlinda@dalton-gordon.com,1084,los angeles,2024-01-28,2024-01-31,3,420.37,1261.1100000000001,PENDING,4.0,True
BKG-004935,  Ryan Miranda  ,wsmith@hotmail.com,1054,new york,2023-06-12,2023-08-30,79,481.45,38034.549999999996,PENDING,6.0,False
BKG-003393,  Joseph Preston  ,frivera@gmail.com,1076,LA,2024-04-27,2024-12-11,228,268.99,61329.72,PAID,4.0,False
BKG-006143,  Melanie Black  ,laurendaniel@gmail.com,1088,New York,2024-04-25,2025-03-13,322,77.75,25035.5,PENDING,6.0,True
BKG-001713,Andrew Clark,mooreamanda@yahoo.com,1009,los angeles,2023-05-28,2023-10-01,126,162.97,20534.22,PAID,4.0,
BKG-009463,  Dennis Douglas  ,robin83@maddox.biz,1043,los angeles,2024-07-11,2024-11-18,130,192.29,24997.7,PENDING,4.0,False
BKG-015236,michelle herrera,jlopez@bush.info,1036,nyc,2023-07-29,2024-02-16,202,101.03,20408.06,PENDING,1.0,True
BKG-000744,  Sara Cain  ,cvaughn@george.biz,1037,new york,2024-12-07,2025-01-15,39,226.04,8815.56,PAID,6.0,True
BKG-013852,ANTHONY REED MD,nmaddox@jones-king.info,1086,NYC,2024-07-23,2025-02-19,211,451.06,95173.66,PAID,4.0,False
BKG-007022,donna chan,alexander01@briggs.net,1097,SF,2023-07-09,2025-04-14,645,235.87,152136.15,PENDING,6.0,False
BKG-003894,DEBBIE BROWN,jenna47@hernandez.biz,1010,SF,2023-04-26,2024-04-01,341,270.74,92322.34,PAID,6.0,True
BKG-006933,  Amy Sims  ,karendavis@parker.info,1038,NYC,2023-06-20,2023-07-24,34,242.23,8235.82,UNPAID,6.0,True
BKG-001215,Angela Lopez,franciscoreid@hotmail.com,1033,NYC,2023-12-08,2025-03-19,467,112.8,52677.6,PAID,6.0,True
BKG-013554,mary sanders,leehannah@gmail.com,1054,New York,2024-09-10,2025-04-14,216,440.19,95081.04,UNPAID,5.0,False
BKG-010540,Karen Klein,susan83@hotmail.com,1084,San Fran,2024-08-27,2024-09-05,9,461.23,4151.07,PAID,6.0,
BKG-006002,  Tamara Perez  ,john46@hotmail.com,1010,new york,2025-04-12,2025-04-17,5,183.04,915.1999999999999,PENDING,6.0,True
BKG-014310,  Thomas Vargas  ,gwilson@yahoo.com,1096,los angeles,2024-01-18,2025-02-21,400,433.88,173552.0,PENDING,6.0,True
BKG-002420,  Tammy Ramos  ,ronald99@gmail.com,1054,San Francisco,2023-06-18,2023-11-25,160,67.88,10860.8,UNPAID,6.0,False
BKG-009593,ALEXANDRIA MARTINEZ,davidjohnson@yahoo.com,1086,nyc,2023-10-10,2025-02-05,484,285.87,138361.08000000002,UNPAID,1.0,
BKG-009566,Meghan Le,thomas32@yahoo.com,1046,New York,2024-07-31,2024-08-16,16,483.55,7736.8,PAID,6.0,False
BKG-014413,DOROTHY JOHNSON,rkim@yahoo.com,1024,los angeles,2025-02-19,2025-04-17,57,325.76,18568.32,PAID,5.0,False
BKG-000538,Christopher Livingston Jr.,jason45@hotmail.com,1068,NYC,2025-01-06,2025-04-03,87,423.36,36832.32,PAID,4.0,True
BKG-019375,William Guerra,palexander@hotmail.com,1090,los angeles,2024-02-13,2025-02-08,361,96.84,34959.24,PENDING,2.0,True
BKG-006769,mary gray,wallkimberly@hotmail.com,1082,Los Angeles,2024-01-30,2024-05-06,97,452.65,43907.049999999996,PAID,6.0,True
BKG-019855,kara wright,jaredparker@yahoo.com,1027,NYC,2023-10-30,2024-10-03,339,171.8,58240.200000000004,PAID,3.0,True
BKG-002621,Matthew Roy,martinstacy@cross-martin.com,1049,nyc,2023-05-15,2025-01-22,618,421.47,260468.46000000002,UNPAID,4.0,True
BKG-002007,CARL PEREZ,holtthomas@jones-sherman.com,1073,New York,2024-12-22,2025-03-23,91,341.27,31055.57,UNPAID,6.0,False
BKG-002153,wendy rodriguez,khiggins@yahoo.com,1040,nyc,2023-06-29,2024-10-22,481,252.28,121346.68000000001,UNPAID,2.0,False
BKG-015851,ANDREW SMITH,iadams@martin.org,1081,nyc,2024-06-13,2025-02-06,238,371.7,88464.59999999999,UNPAID,6.0,True
BKG-013741,paul sullivan,grossnathan@mckee.net,1099,new york,2023-05-06,2024-12-02,576,355.85,204969.6,PAID,2.0,
BKG-014488,jessica gomez,mark19@anderson-maldonado.com,1025,new york,2024-03-14,2025-03-01,352,416.83,146724.16,PENDING,2.0,False
BKG-008611,KIMBERLY JENKINS,rossvirginia@hotmail.com,1043,New York,2024-02-01,2024-02-15,14,293.98,4115.72,PENDING,4.0,True
BKG-009792,CHRISTOPHER LUTZ,kevinball@yahoo.com,1077,Los Angeles,2024-07-10,2024-08-18,39,485.84,18947.76,PENDING,5.0,True
BKG-016100,  Stephanie Ramirez  ,billyweaver@yahoo.com,1082,LA,2023-12-04,2025-04-11,494,97.79,48308.26,PAID,2.0,True
BKG-014944,DANA BURNS,joseph73@mason.com,1072,SF,2023-07-08,2024-01-15,191,238.58,45568.78,PAID,5.0,True
BKG-010562,steven washington,nathan03@martinez.com,1098,NYC,2024-01-17,2024-11-21,309,377.38,116610.42,PENDING,6.0,False
BKG-006494,michael pratt,jameshart@ortiz.com,1038,San Fran,2024-09-01,2024-12-18,108,156.37,16887.96,PENDING,4.0,
BKG-002638,Bradley Wallace,andrewkerr@lang-ferguson.net,1097,SF,2023-04-27,2024-10-26,548,490.33,268700.83999999997,PAID,6.0,False
BKG-006095,jessica aguirre,merrittmiranda@gmail.com,1095,SF,2024-11-15,2025-03-07,112,177.86,19920.32,PAID,6.0,
BKG-004702,  Martin Reed  ,rsmith@phillips-blevins.com,1046,NYC,2023-06-29,2023-10-18,111,155.54,17264.94,PENDING,2.0,
BKG-001272,  John Ramirez  ,brownjose@hotmail.com,1064,NYC,2024-01-24,2025-01-26,368,448.47,165036.96000000002,PAID,6.0,True
BKG-005928,Timothy Lopez,heatheradams@sanchez-ibarra.com,1063,Los Angeles,2024-01-30,2024-07-13,165,118.98,19631.7,UNPAID,6.0,True
BKG-014063,miss anna robinson,chloeblack@hotmail.com,1045,los angeles,2024-10-12,2024-12-08,57,111.94,6380.58,PAID,2.0,False
BKG-010784,MICHELLE ALI,chenruben@tran.com,1054,San Fran,2024-02-21,2024-12-01,284,365.18,103711.12,PAID,2.0,True
BKG-010608,EILEEN GARCIA,arasmussen@gmail.com,1028,SF,2023-12-14,2024-04-06,114,351.65,40088.1,UNPAID,1.0,False
BKG-008122,Joshua Bell,george77@gmail.com,1028,los angeles,2023-05-15,2023-12-03,202,50.61,10223.22,UNPAID,3.0,True
BKG-006355,  Adam Guzman  ,colinwarner@gmail.com,1083,nyc,2024-08-25,2025-04-01,219,138.85,30408.149999999998,UNPAID,1.0,True
BKG-015059,BRENDA FLORES,clarkjoshua@webb.biz,1018,nyc,2025-01-19,2025-05-05,106,210.89,22354.34,PENDING,5.0,False
BKG-005259,  Bethany Allen  ,tylershawn@smith-smith.net,1092,Los Angeles,2023-11-22,2024-02-18,88,364.45,32071.6,UNPAID,1.0,True
BKG-009315,  Jennifer Parrish  ,riveraemily@gmail.com,1030,los angeles,2024-05-25,2024-07-29,65,390.09,25355.85,PENDING,1.0,True
BKG-019792,Tyler Powell,rogersnicholas@hotmail.com,1015,nyc,2024-06-23,2024-10-25,124,479.75,59489.0,PAID,6.0,True
BKG-000351,  David May  ,flemingmanuel@cruz.com,1088,SF,2023-05-11,2025-04-17,707,66.82,47241.74,PENDING,1.0,
BKG-005477,Nathan Johnston,shannon31@yahoo.com,1085,LA,2024-02-28,2025-04-26,423,295.57,125026.11,PAID,3.0,True
BKG-019430,peter wheeler,zachary87@hill-norton.com,1077,San Fran,2023-12-20,2025-02-10,418,264.68,110636.24,PAID,1.0,True
BKG-001527,CHRISTINA GARZA,jreyes@carter.com,1021,nyc,2023-08-15,2024-01-29,167,457.64,76425.88,PENDING,1.0,False
BKG-004424,edward kirby,tracy42@rodriguez.org,1100,Los Angeles,2023-11-07,2025-02-04,455,496.08,225716.4,PENDING,6.0,True
BKG-017351,rhonda lewis,opeterson@yahoo.com,1011,SF,2023-04-23,2024-05-07,380,111.45,42351.0,PENDING,6.0,
BKG-007712,  Brian Lewis  ,rebeccahicks@hotmail.com,1037,NYC,2025-04-10,2025-04-12,2,498.44,996.88,PAID,6.0,
BKG-018948,JACOB LANG,mary09@parker-woods.net,1008,los angeles,2023-08-25,2024-01-29,157,391.89,61526.729999999996,PENDING,6.0,
BKG-000516,  Brett Pena  ,vmejia@gmail.com,1028,SF,2024-11-12,2025-03-22,130,429.11,55784.3,UNPAID,6.0,True
BKG-010645,LAURA LOGAN,websterrita@phillips.com,1042,Los Angeles,2023-07-03,2024-05-24,326,60.24,19638.24,PAID,3.0,
BKG-012425,samantha wilcox,richardcruz@mitchell-clark.info,1022,San Fran,2024-11-09,2024-12-09,30,269.6,8088.000000000001,PAID,6.0,True
BKG-008637,andrew young,joseph98@blevins.com,1013,new york,2023-08-15,2024-12-09,482,296.34,142835.87999999998,PAID,6.0,False
BKG-008790,Katherine Decker,chapmankenneth@gmail.com,1025,NYC,2023-08-29,2023-11-04,67,291.08,19502.36,UNPAID,3.0,False
BKG-001220,JENNIFER HOBBS,dford@yahoo.com,1048,SF,2023-08-18,2023-12-06,110,341.58,37573.799999999996,UNPAID,6.0,False
BKG-000194,DAVID MORRIS,powens@yahoo.com,1016,Los Angeles,2023-12-17,2024-07-07,203,344.56,69945.68000000001,PENDING,2.0,True
BKG-005732,marc burton,ywalker@gould.com,1097,NYC,2024-08-05,2024-08-26,21,422.6,8874.6,PENDING,5.0,True
BKG-003633,Rachel Brock,seanramirez@kim.com,1041,nyc,2023-07-05,2023-12-25,173,55.0,9515.0,PENDING,6.0,True
BKG-009883,cassandra taylor,victor16@boone.com,1017,Los Angeles,2023-05-07,2023-07-19,73,84.45,6164.85,PENDING,2.0,False
BKG-003926,MICHAEL NICHOLS,christophersanders@russell.com,1076,new york,2023-10-28,2024-11-22,391,135.64,53035.24,PAID,5.0,True
BKG-003165,  Melissa Greene  ,banderson@parker.com,1053,Los Angeles,2024-07-24,2024-10-08,76,307.91,23401.160000000003,PENDING,6.0,
BKG-005621,Willie Myers,joshuaedwards@hotmail.com,1093,San Francisco,2024-10-13,2025-03-31,169,309.58,52319.02,PAID,6.0,False
BKG-016987,eric burton,edwardpierce@gmail.com,1023,San Fran,2025-03-09,2025-04-11,33,63.89,2108.37,PAID,3.0,True
BKG-005849,  Cynthia Myers  ,morrismaria@herrera-smith.info,1094,SF,2025-04-14,2025-05-15,31,499.43,15482.33,PAID,3.0,True
BKG-014164,deborah mack,nicole21@gmail.com,1100,NYC,2024-05-02,2025-05-03,366,467.63,171152.58,PAID,4.0,True
BKG-016734,matthew pacheco,jeremyortiz@gmail.com,1008,Los Angeles,2024-06-22,2024-08-13,52,97.98,5094.96,PENDING,6.0,True
BKG-006954,KURT IRWIN,obrienstephanie@sullivan.net,1069,new york,2024-05-15,2024-12-01,200,200.37,40074.0,PENDING,6.0,
BKG-008654,  Scott Solomon  ,imartinez@dean.com,1068,los angeles,2024-07-06,2024-10-13,99,78.46,7767.539999999999,UNPAID,1.0,True
BKG-000826,BARBARA WILLIS,janetschaefer@mcmahon.com,1059,SF,2023-12-12,2024-12-14,368,455.57,167649.76,PAID,3.0,True
BKG-010545,christine davis,marymorgan@chavez-gentry.biz,1042,los angeles,2025-01-31,2025-04-10,69,83.23,5742.87,PAID,6.0,
BKG-006983,glenn padilla,walkerbrittany@gmail.com,1067,los angeles,2024-01-16,2024-11-02,291,136.62,39756.42,PAID,6.0,False
BKG-000200,  Kimberly Mitchell  ,danieldavis@gmail.com,1087,NYC,2023-10-26,2024-03-23,149,57.51,8568.99,PENDING,2.0,True
BKG-012384,  Justin Davila  ,thompsonsara@martinez.biz,1043,SF,2024-06-16,2025-03-21,278,106.67,29654.260000000002,PENDING,6.0,True
BKG-008510,DANIELLE DAVIS,martinjoseph@guzman.com,1020,NYC,2024-08-29,2025-01-05,129,280.0,36120.0,PAID,3.0,True
BKG-001883,WESLEY JOHNSON,elizabeth43@lewis.com,1039,New York,2023-08-26,2023-11-28,94,455.56,42822.64,PENDING,6.0,True
BKG-010853,CHAD NELSON,ramirezkevin@yahoo.com,1064,Los Angeles,2024-10-04,2024-12-30,87,180.63,15714.81,PENDING,5.0,False
BKG-002724,amanda scott,alyssa97@brown.info,1097,new york,2023-10-10,2025-05-11,579,269.39,155976.81,UNPAID,1.0,True
BKG-018475,MARK CLARK,inewton@drake.com,1067,San Fran,2023-10-28,2025-01-30,460,359.77,165494.19999999998,PENDING,2.0,False
BKG-011633,LORI WASHINGTON,cgutierrez@hotmail.com,1006,San Francisco,2023-09-24,2024-10-29,401,168.33,67500.33,PENDING,5.0,False
BKG-002245,megan aguilar,bennettjenna@yahoo.com,1073,Los Angeles,2024-01-18,2024-11-22,309,482.18,148993.62,PENDING,5.0,
BKG-006144,Jeffrey Kim,ecoleman@scott.com,1060,SF,2023-06-03,2024-11-10,526,251.91,132504.66,PAID,6.0,False
BKG-000828,jason velazquez,carolhorton@roberts.com,1061,los angeles,2024-12-29,2025-05-12,134,393.43,52719.62,PAID,6.0,True
BKG-003616,gregory dorsey,schmidtsergio@myers.com,1088,los angeles,2024-02-24,2024-08-01,159,167.3,26600.7,PENDING,2.0,True
BKG-011026,CHRISTINE CLAYTON,nicolesimpson@valentine.com,1066,Los Angeles,2024-11-24,2025-02-06,74,222.46,16462.04,PENDING,6.0,False
BKG-004397,William Duncan,kelleytyler@webster-ellis.com,1069,SF,2023-07-26,2023-09-25,61,422.2,25754.2,PENDING,6.0,
BKG-003585,NICOLE COSTA,darrellclarke@mccoy.com,1095,San Fran,2024-12-06,2025-02-14,70,410.68,28747.600000000002,UNPAID,6.0,
BKG-014679,clayton whitaker,ddavis@ross.com,1054,SF,2024-05-16,2024-10-14,151,332.92,50270.920000000006,PENDING,6.0,True
BKG-006245,abigail green,acrawford@yahoo.com,1027,New York,2025-02-08,2025-03-29,49,197.48,9676.519999999999,UNPAID,6.0,
BKG-000327,  Mariah Robles  ,heatherbrown@garcia.info,1010,new york,2025-01-04,2025-04-24,110,448.46,49330.6,UNPAID,6.0,True
BKG-010906,Daniel Fuentes,williamslisa@hurst.info,1018,los angeles,2024-01-26,2024-05-13,108,169.64,18321.12,UNPAID,6.0,False
BKG-008004,  Phyllis Henry  ,shannon44@gmail.com,1062,nyc,2025-01-28,2025-04-05,67,385.87,25853.29,PAID,2.0,True
BKG-019328,SAVANNAH TURNER,whutchinson@estrada.com,1061,New York,2024-08-20,2024-10-16,57,151.3,8624.1,PENDING,6.0,True
BKG-013776,  Matthew Cook  ,laura96@yahoo.com,1068,LA,2024-03-06,2025-03-07,366,422.69,154704.54,PAID,1.0,True
BKG-011333,Cody Foster,sreid@jensen.biz,1055,San Fran,2023-08-29,2024-03-02,186,263.46,49003.56,UNPAID,2.0,True
BKG-010262,  Taylor Carter  ,sanchezjennifer@hotmail.com,1067,SF,2024-11-08,2025-02-14,98,248.4,24343.2,PENDING,6.0,False
BKG-015418,  Angela Ross  ,kellyrussell@graves.com,1098,San Fran,2023-05-08,2023-12-27,233,399.0,92967.0,UNPAID,3.0,True
BKG-015505,TREVOR BREWER,lancemoody@hotmail.com,1024,NYC,2024-03-02,2024-08-23,174,83.87,14593.380000000001,PAID,3.0,
BKG-013516,Juan Garner,johnwong@yahoo.com,1087,Los Angeles,2024-02-26,2024-04-04,38,226.57,8609.66,PENDING,3.0,False
BKG-019606,  Abigail Hudson  ,bakerlauren@gmail.com,1086,SF,2024-06-09,2025-04-27,322,257.94,83056.68,UNPAID,6.0,False
BKG-004013,  Jacqueline Avila  ,tannerlinda@gmail.com,1092,nyc,2024-02-25,2025-02-17,358,188.68,67547.44,PAID,6.0,
BKG-009398,ANNA LAWSON,jonathan17@yahoo.com,1076,San Fran,2024-06-11,2024-10-06,117,98.78,11557.26,PAID,2.0,
BKG-000127,CYNTHIA VANG,anthonygalvan@hotmail.com,1006,New York,2024-09-07,2025-01-15,130,352.63,45841.9,PAID,6.0,True
BKG-012798,HEIDI WILLIS,jefferyhill@garcia.com,1000,SF,2023-11-21,2024-07-10,232,198.18,45977.76,PAID,4.0,False
BKG-014263,Howard Lopez,thompsonwilliam@hotmail.com,1053,NYC,2024-09-20,2024-12-12,83,53.44,4435.5199999999995,PENDING,4.0,True
BKG-000059,  Isaac Turner  ,brandon08@terry-martinez.info,1062,new york,2023-07-10,2025-05-17,677,369.4,250083.8,PAID,6.0,False
BKG-005858,rick obrien,oraymond@johnson-osborn.com,1054,new york,2024-03-04,2024-12-27,298,317.29,94552.42000000001,PAID,6.0,
BKG-018278,Leslie Kaiser,yvargas@hunt-sanders.com,1017,NYC,2023-06-18,2024-09-11,451,497.84,224525.84,PAID,6.0,False
BKG-004769,  Kylie Smith  ,randy61@smith-andrews.com,1060,nyc,2023-07-02,2025-02-05,584,354.75,207174.0,PAID,6.0,False
BKG-005548,matthew hughes,susan48@allen.biz,1072,new york,2023-06-29,2023-10-16,109,367.83,40093.47,PAID,6.0,
BKG-009898,  Michael Duran  ,joseph34@gmail.com,1026,San Francisco,2024-03-11,2025-05-14,429,112.37,48206.73,PAID,6.0,True
BKG-004479,JEREMY RODRIGUEZ,dilloneric@yahoo.com,1093,new york,2023-11-04,2024-06-25,234,336.56,78755.04,PENDING,6.0,False
BKG-002174,megan mcneil,jtaylor@ruiz.com,1071,nyc,2024-05-15,2025-02-18,279,108.94,30394.26,PENDING,2.0,False
BKG-009512,philip bush,justinjackson@noble-erickson.biz,1062,NYC,2025-02-16,2025-05-03,76,334.8,25444.8,PAID,6.0,True
BKG-004333,tracy english,sarahgonzalez@yahoo.com,1086,new york,2023-11-10,2024-10-21,346,162.75,56311.5,UNPAID,4.0,False
BKG-015665,  Steven Lewis  ,michael04@gmail.com,1001,LA,2024-07-22,2024-10-02,72,375.89,27064.079999999998,PAID,6.0,True
BKG-004059,Matthew Holland,mmiller@bell.info,1020,San Fran,2024-01-31,2024-07-10,161,108.33,17441.13,PAID,6.0,False
BKG-004740,monica perez,adrian41@hotmail.com,1072,New York,2024-01-29,2024-04-07,69,238.21,16436.49,PENDING,6.0,False
BKG-016862,NICOLE MARTIN,georgehorn@yahoo.com,1054,NYC,2023-05-24,2025-03-19,665,357.79,237930.35,PAID,4.0,True
BKG-008689,DEBORAH GONZALES DDS,plee@murphy.biz,1091,LA,2024-08-28,2025-03-03,187,381.33,71308.70999999999,PAID,3.0,False
BKG-001441,Jacob Walsh,huangscott@hotmail.com,1062,los angeles,2023-11-26,2024-09-24,303,442.56,134095.68,PENDING,6.0,False
BKG-009099,  Heather Smith  ,jenniferharris@hotmail.com,1085,LA,2024-07-04,2024-11-25,144,429.1,61790.4,PENDING,1.0,False
BKG-019895,mrs. mary wright md,faithfreeman@gmail.com,1059,New York,2024-07-23,2025-05-20,301,59.05,17774.05,PAID,6.0,False
BKG-005080,elizabeth mccann,ronald27@williams-miller.com,1097,NYC,2025-01-15,2025-03-30,74,389.38,28814.12,PAID,5.0,True
BKG-000180,MICHELLE BURNS,chavezwilliam@yahoo.com,1070,NYC,2024-07-03,2024-07-25,22,408.99,8997.78,UNPAID,6.0,True
